projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[12];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[16];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[2];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[10];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[8];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214in.mark(signature.length);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStream(in.getBytes());
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readIn();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in.getBytes();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[3];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];decompressConcatenated=Boolean.valueOf(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[15];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]signature=newbyte[64];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];Finalbyte[]signature=newbyte[64];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]Signature=newbyte[64];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];finalbyte[]sign=newbyte[64];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[64];byte[]signature=newbyte[64];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256],decompressConcatenated;
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,DEFLATE,decompressUntilEOF);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,DEFLATE,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,DEFLATE,0);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,DEFLATE,DEFLATE);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,DEFLATE,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,DEFLATE,-1);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[248];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[25248];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[249];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[247];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[224];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[250];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[248];finalbyte[]signature=newbyte[225];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214staticfinalbyte[]signature=newbyte[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214staticfinalbyte[]signature=newbyte[2];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214staticfinalbyte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214staticfinalbyte[]signature=newbyte[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214staticfinalbyte[]signature=newbyte[4];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214staticfinalbyte[]signature=newbyte[3];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in.getBytes(".UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in,in.getBytes("UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in.getBytes(",UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=this.in.getBytes("UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=inputStream.getBytes("UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.readIn(),in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=_in.readIn();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.readFully();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=IOUtils.readIn(this.in,in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newint[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newint[10];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newint[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newbyte[10];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newint[2];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[2];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[1];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[6];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4];this.decompressConcatenated=Boolean.valueOf(decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];this.decompressConcatenated=Boolean.valueOf(signature);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];Finalbyte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]signature=newbyte[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]Signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalbyte[]sign=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];finalint[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];byte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];finalbyte[]signature=newbyte[7];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];finalbyte[]signature=newbyte[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];finalbyte[]signature=newbyte[8];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];finalbyte[]signature=newbyte[9];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];finalbyte[]signature=newbyte[5];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];finalbyte[]signature=newbyte[7);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[7];Finalbyte[]signature=newbyte[7];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,decompressUntilEOF);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Integer.parseInt(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,decompressUntilEOF);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in).booleanValue();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.getInputStream(),DEFLATE);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.openStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.getOutputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.read();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[228];finalbyte[]signature=newbyte[228];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[228];finalbyte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[228];finalbyte[]signature=newbyte[229];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[228];Finalbyte[]signature=newbyte[228];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[228];finalbyte[]Signature=newbyte[228];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[228];finalbyte[]signature=newbyte[248];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[512];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.getInputStream(),in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=_in.getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.getInputStream("UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.getOutputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.in.getInputStream(true);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]sign=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]Signature=newbyte[16];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[1];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[2];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[6];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];this.decompressConcatenated=Boolean.parseBoolean(in,decompressUntilEOF);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.valueOf(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,DEFLATE);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];decompressConcatenated=Boolean.parseBoolean(in,in.length);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.valueOf(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];this.decompressConcatenated=Boolean.parseBoolean(in,decompressUntilEOF);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];in.decompressConcatenated=Boolean.parseBoolean(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];in.markSupported();this.decompressConcatenated=Boolean.parseBoolean(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[448];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[252];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];finalbyte[]signature=newbyte[5];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];finalbyte[]signature=newbyte[6];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];finalbyte[]signature=newbyte[4];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];finalbyte[]signature=newbyte[5)];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];finalbyte[]signature=newbyte[7];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];Finalbyte[]signature=newbyte[5];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[5];finalbyte[]Signature=newbyte[5];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.readFully();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=IOUtils.readIn(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=IOUtils.readIn(in,DEFLATE);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=IOUtils.readIn(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]Signature=newbyte[1];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[1];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[2];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];this.decompressConcatenated=Boolean.parseBoolean(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[6];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];this.decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];this.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];this.decompressConcatenated=Boolean.valueOf(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];in.decompressConcatenated=Boolean.parseBoolean(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[256];this.decompressConcatenated=Integer.parseInt(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,0);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createInputStream(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,IOUtils.readFully(signature));
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,null);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=createCompressorInputStream(in,decompressUntilEOF);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[0];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[2];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream("UTF-8");
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream(in.getVersion());
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream(in.getCharset());
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=this.getInputStream();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream(),in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=getInputStream(in);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStreamReader(in.readInt());
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=in.defaultRead();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214InputStreamin=newInputStreamReader(in.read());
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[1];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[2];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[6];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[0];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];decompressConcatenated=Boolean.valueOf(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[1];decompressConcatenated=Boolean.parseBoolean(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];byte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];byte[]signature=newbyte[256];this.decompressUntilEOF=IOUtils.readFully(in,signature);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];byte[]signature=newbyte[256];this.decompressUntilEOF=IOUtils.readFully(in,decompressConcatenated);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];byte[]signature=newbyte[256];this.decompressUntilEOF=IOUtils.readFully(in,signatureLength);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];ByteArrayInputStreamin=newByteArrayInputStream(256);byte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];ByteArrayInputStreamin=newByteArrayInputStream(decompressConcatenated);byte[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=newbyte[256];byte[]signature=newbyte[256];this.decompressUntilEOF=IOUtils.readFully(in,DEFLATE);
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalbyte[]signature=newbyte[4096];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in,in.getSignature();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in.toByteArray();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214Byte[]signature=in.getSignature();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214byte[]signature=in.getSimpleName();
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newint[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newbyte[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newInteger[256];
projects/Compress33/src/main/java/org/apache/commons/compress/compressors/CompressorStreamFactory.java214finalint[]signature=newint[512];
