bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
83	[BUG]  [BUGGY]  token  =  iter.next();  [CE]  incompatible  types  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]  token  =  iter.next();  [BUGGY]    if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	token  =  iter.next();	token  =  (String)  iter.next();  	non-compiled	[CE]  incompatible  types	20	None
84	[BUG]  [BUGGY]  token  is(String)iter.next();  [CE]  ';'  expected  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]  token  is(String)iter.next();  [BUGGY]    if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	token  is(String)iter.next();	token  =  (String)  iter.next();  	non-compiled	[CE]  ';'  expected	20	None
85	[BUG]  [BUGGY]    [CE]  variable  token  might  not  have  been  initialized  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]    [BUGGY]    if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	  	token  =  (String)  iter.next();  	non-compiled	[CE]  variable  token  might  not  have  been  initialized	20	None
92	[BUG]  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(token);  }  [CE]  cannot  find  symbol  token  [CONTEXT]  private  void  init()  {  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(token);  }  [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	replace	if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(token);  }	eatTheRest  =  false;  	non-compiled	[CE]  cannot  find  symbol  token	4	None
93	[BUG]  [BUGGY]  [FE]  UnrecognizedOptionException  test  [CONTEXT]  private  void  init()  {  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(currentOption);  }  [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	add	if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(currentOption);  }	eatTheRest  =  false;  	compilable	  [FE]  UnrecognizedOptionException  test	4	1
94	[BUG]  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(currentOption);  }  [FE]  UnrecognizedOptionException  test  [CONTEXT]  private  void  init()  {  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(currentOption);  }  [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	replace	if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.add(currentOption);  tokens.add(currentOption);  }	eatTheRest  =  false;  	compilable	  [FE]  UnrecognizedOptionException  test	4	1
94	[BUG]  [BUGGY]  [FE]  UnrecognizedOptionException  test  [CONTEXT]  private  void  init()  {  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.clear();  tokens.add(currentOption);  }  [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	add	if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.clear();  tokens.add(currentOption);  }	eatTheRest  =  false;  	compilable	  [FE]  UnrecognizedOptionException  test	4	1
95	[BUG]  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.clear();  tokens.add(currentOption);  }  [FE]  UnrecognizedOptionException  test  [CONTEXT]  private  void  init()  {  [BUGGY]  if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.clear();  tokens.add(currentOption);  }  [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	replace	if(eatTheRest)  {  eatTheRest  =  false;  }  else  {  tokens.clear();  tokens.add(currentOption);  }	eatTheRest  =  false;  	compilable	  [FE]  UnrecognizedOptionException  test	4	1
95	[BUG]  [BUGGY]  [FE]  UnrecognizedOptionException  test  [CONTEXT]  private  void  init()  {  [BUGGY]    [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	add	  	eatTheRest  =  false;  	compilable	  [FE]  UnrecognizedOptionException  test	4	1
96	[BUG]  [BUGGY]    [FE]  UnrecognizedOptionException  test  [CONTEXT]  private  void  init()  {  [BUGGY]    [BUGGY]  tokens.clear();  currentOption  =  null;  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	51	51	1	replace	  	eatTheRest  =  false;  	compilable	  [FE]  UnrecognizedOptionException  test	4	1
101	[BUG]  [BUGGY]    Iterator  iter  =  arguments[iter.next()];  [CE]  variable  iter  is  already  defined  in  method  flatten(Options,String[],boolean)  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]    Iterator  iter  =  arguments[iter.next()];  [BUGGY]  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	    Iterator  iter  =  arguments[iter.next()];		non-compiled	[CE]  variable  iter  is  already  defined  in  method  flatten(Options,String[],boolean)	21	None
102	[BUG]  [BUGGY]    String  token  =(String)iter.next();  [CE]  variable  token  is  already  defined  in  method  flatten(Options,String[],boolean)  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]    String  token  =(String)iter.next();  [BUGGY]  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	    String  token  =(String)iter.next();		non-compiled	[CE]  variable  token  is  already  defined  in  method  flatten(Options,String[],boolean)	21	None
104	[BUG]  [BUGGY]    String  token  =  iter.next();  [CE]  variable  token  is  already  defined  in  method  flatten(Options,String[],boolean)  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]    String  token  =  iter.next();  [BUGGY]  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	    String  token  =  iter.next();		non-compiled	[CE]  variable  token  is  already  defined  in  method  flatten(Options,String[],boolean)	21	None
105	[BUG]  [BUGGY]    Iterator  iter  =  arguments[iter.next()  +  1];  [CE]  variable  iter  is  already  defined  in  method  flatten(Options,String[],boolean)  [CONTEXT]  while  (iter.hasNext())  {    [BUGGY]    Iterator  iter  =  arguments[iter.next()  +  1];  [BUGGY]  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  {  if  (token.indexOf('=')  !=  -1)  {  tokens.add(token.substring(0,  token.indexOf('=')));  tokens.add(token.substring(token.indexOf('=')  +  1,  token.length()));  }  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	108	108	1	replace	    Iterator  iter  =  arguments[iter.next()  +  1];		non-compiled	[CE]  variable  iter  is  already  defined  in  method  flatten(Options,String[],boolean)	21	None
111	[BUG]  [BUGGY]  stopAtNonOption();  [CE]  cannot  find  symbol  [CONTEXT]  {  [BUGGY]  stopAtNonOption();  [BUGGY]  this.options  =  options;  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	97	97	1	replace	stopAtNonOption();	init();  	non-compiled	[CE]  cannot  find  symbol	12	None
112	[BUG]  [BUGGY]  checkAndUpdate(token,  stopAtNonOption);  [CE]  cannot  find  symbol  token  [CONTEXT]  {  [BUGGY]  checkAndUpdate(token,  stopAtNonOption);  [BUGGY]  this.options  =  options;  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	97	97	1	replace	checkAndUpdate(token,  stopAtNonOption);	init();  	non-compiled	[CE]  cannot  find  symbol  token	12	None
113	[BUG]  [BUGGY]  super();  [CE]  call  to  super  must  be  first  statement  in  constructor  [CONTEXT]  {  [BUGGY]  super();  [BUGGY]  this.options  =  options;  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	97	97	1	replace	super();	init();  	non-compiled	[CE]  call  to  super  must  be  first  statement  in  constructor	12	None
114	[BUG]  [BUGGY]  eatTheRest();  [CE]  cannot  find  symbol  [CONTEXT]  {  [BUGGY]  eatTheRest();  [BUGGY]  this.options  =  options;  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	97	97	1	replace	eatTheRest();	init();  	non-compiled	[CE]  cannot  find  symbol	12	None
121	[BUG]  [BUGGY]    tokens.add(token);  [CE]  cannot  find  symbol  token  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]    tokens.add(token);  [BUGGY]  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	replace	    tokens.add(token);		non-compiled	[CE]  cannot  find  symbol  token	17	None
122	[BUG]  [BUGGY]    tokens.add(token);  currentOption  =  options.getOption(arguments[0]);  [CE]  cannot  find  symbol  token  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]    tokens.add(token);  currentOption  =  options.getOption(arguments[0]);  [BUGGY]  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	replace	    tokens.add(token);  currentOption  =  options.getOption(arguments[0]);		non-compiled	[CE]  cannot  find  symbol  token	17	None
123	[BUG]  [BUGGY]    tokens.add(token);  tokenLength++;  [CE]  cannot  find  symbol  token  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]    tokens.add(token);  tokenLength++;  [BUGGY]  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	replace	    tokens.add(token);  tokenLength++;		non-compiled	[CE]  cannot  find  symbol  token	17	None
124	[BUG]  [BUGGY]    tokens.add( "-- ");  tokenLength++;  [CE]  cannot  find  symbol  tokenLength  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]    tokens.add( "-- ");  tokenLength++;  [BUGGY]  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	replace	    tokens.add( "-- ");  tokenLength++;		non-compiled	[CE]  cannot  find  symbol  tokenLength	17	None
125	[BUG]  [BUGGY]  [FE]  ComparisonFailure  test  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]    tokens.add( "-- ");  currentOption  =  options.getOption( "-- ");  [BUGGY]  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	add	    tokens.add( "-- ");  currentOption  =  options.getOption( "-- ");		compilable	  [FE]  ComparisonFailure  test	17	1
126	[BUG]  [BUGGY]    tokens.add( "-- ");  currentOption  =  options.getOption( "-- ");  [FE]  ComparisonFailure  test  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]    tokens.add( "-- ");  currentOption  =  options.getOption( "-- ");  [BUGGY]  Iterator  iter  =  Arrays.asList(arguments).iterator();  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	replace	    tokens.add( "-- ");  currentOption  =  options.getOption( "-- ");		compilable	  [FE]  ComparisonFailure  test	17	1
131	[BUG]  [BUGGY]  tokens.add(currentOption);  [CE]  illegal  start  of  expression  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]  tokens.add(currentOption);  [BUGGY]    [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	replace	tokens.add(currentOption);	}  	non-compiled	[CE]  illegal  start  of  expression	10	None
132	[BUG]  [BUGGY]  tokens.clear();  [CE]  illegal  start  of  expression  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]  tokens.clear();  [BUGGY]    [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	replace	tokens.clear();	}  	non-compiled	[CE]  illegal  start  of  expression	10	None
133	[BUG]  [BUGGY]  tokens.clear();  currentOption  =  null;  [CE]  illegal  start  of  expression  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]  tokens.clear();  currentOption  =  null;  [BUGGY]    [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	replace	tokens.clear();  currentOption  =  null;	}  	non-compiled	[CE]  illegal  start  of  expression	10	None
134	[BUG]  [BUGGY]  tokens.clear();  currentOption  =  options.getOption(tokens);  [CE]  illegal  start  of  expression  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]  tokens.clear();  currentOption  =  options.getOption(tokens);  [BUGGY]    [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	replace	tokens.clear();  currentOption  =  options.getOption(tokens);	}  	non-compiled	[CE]  illegal  start  of  expression	10	None
135	[BUG]  [BUGGY]    [CE]  illegal  start  of  expression  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]    [BUGGY]    [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	replace	  	}  	non-compiled	[CE]  illegal  start  of  expression	10	None
141	[BUG]  [BUGGY]  currentOption  =  options;  [CE]  incompatible  types  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  [BUGGY]  currentOption  =  options;  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	53	53	1	replace	currentOption  =  options;	currentOption  =  null;  	non-compiled	[CE]  incompatible  types	8	None
142	[BUG]  [BUGGY]  currentOption  =  Options.NEGATIVE;  [CE]  cannot  find  symbol  NEGATIVE  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  [BUGGY]  currentOption  =  Options.NEGATIVE;  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	53	53	1	replace	currentOption  =  Options.NEGATIVE;	currentOption  =  null;  	non-compiled	[CE]  cannot  find  symbol  NEGATIVE	8	None
143	[BUG]  [BUGGY]  [FE]  NullPointerException  test  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  [BUGGY]  currentOption  =  options.getOption( "eatTheRest ");  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	53	53	1	add	currentOption  =  options.getOption( "eatTheRest ");	currentOption  =  null;  	compilable	  [FE]  NullPointerException  test	8	1
144	[BUG]  [BUGGY]  currentOption  =  options.getOption( "eatTheRest ");  [FE]  NullPointerException  test  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  [BUGGY]  currentOption  =  options.getOption( "eatTheRest ");  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	53	53	1	replace	currentOption  =  options.getOption( "eatTheRest ");	currentOption  =  null;  	compilable	  [FE]  NullPointerException  test	8	1
144	[BUG]  [BUGGY]  currentOption  =  options.getOption(eatTheRest);  [CE]  method  getOption  in  class  Options  cannot  be  applied  to  given  types;  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  [BUGGY]  currentOption  =  options.getOption(eatTheRest);  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	53	53	1	replace	currentOption  =  options.getOption(eatTheRest);	currentOption  =  null;  	non-compiled	[CE]  method  getOption  in  class  Options  cannot  be  applied  to  given  types;	8	None
155	[BUG]  [BUGGY]  [FE]  ComparisonFailure  test  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]    tokens.add( "-- ");  tokens.add(currentOption);  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	add	    tokens.add( "-- ");  tokens.add(currentOption);		compilable	  [FE]  ComparisonFailure  test	11	1
156	[BUG]  [BUGGY]    tokens.add( "-- ");  tokens.add(currentOption);  [FE]  ComparisonFailure  test  [CONTEXT]  private  void  init()  {  eatTheRest  =  false;  tokens.clear();  currentOption  =  null;  [BUGGY]    tokens.add( "-- ");  tokens.add(currentOption);  [BUGGY]  }  [CLASS]  PosixParser  [METHOD]  init  [RETURN_TYPE]  void  [VARIABLES]  ArrayList  tokens  Options  options  Option  currentOption  boolean  eatTheRest  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	54	54	1	replace	    tokens.add( "-- ");  tokens.add(currentOption);		compilable	  [FE]  ComparisonFailure  test	11	1
162	[BUG]  [BUGGY]  Iterator  iter  =  Arrays.asList(this.arguments).iterator();  [CE]  cannot  find  symbol  arguments  [CONTEXT]  {  init();  this.options  =  options;    [BUGGY]  Iterator  iter  =  Arrays.asList(this.arguments).iterator();  [BUGGY]  String  token;  while  (iter.hasNext())  {  token  =  (String)  iter.next();  if  (token.startsWith( "-- "))  [CLASS]  PosixParser  [METHOD]  flatten  [RETURN_TYPE]  String[]  Options  options  String[]  arguments  boolean  stopAtNonOption  [VARIABLES]  Options  options  boolean  eatTheRest  stopAtNonOption  ArrayList  tokens  Iterator  iter  Option  currentOption  String[]  arguments  String  token  int  tokenLength  	projects/Cli2/src/java/org/apache/commons/cli/PosixParser.java	1.0	101	101	1	replace	Iterator  iter  =  Arrays.asList(this.arguments).iterator();	Iterator  iter  =  Arrays.asList(arguments).iterator();  	non-compiled	[CE]  cannot  find  symbol  arguments	16	None
