bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	new_failing_test_number
74	[BUG]  [BUGGY]  this.maxEvaluations  =  totalEvaluations;  [CE]  illegal  start  of  expression  [CONTEXT]  public  MultiStartUnivariateRealOptimizer(final  BaseUnivariateRealOptimizer<FUNC>  optimizer,  final  int  starts,  final  RandomGenerator  generator)  {  this.optimizer  =  optimizer;  this.starts  =  starts;  this.generator  =  generator;  [BUGGY]  this.maxEvaluations  =  totalEvaluations;  [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  <init>  [RETURN_TYPE]  RandomGenerator)  BaseUnivariateRealOptimizer<FUNC>  optimizer  final  int  starts  RandomGenerator  generator  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	76	76	1	replace	this.maxEvaluations  =  totalEvaluations;	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
75	[BUG]  [BUGGY]    [CE]  illegal  start  of  expression  [CONTEXT]  public  MultiStartUnivariateRealOptimizer(final  BaseUnivariateRealOptimizer<FUNC>  optimizer,  final  int  starts,  final  RandomGenerator  generator)  {  this.optimizer  =  optimizer;  this.starts  =  starts;  this.generator  =  generator;  [BUGGY]    [BUGGY]    [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  <init>  [RETURN_TYPE]  RandomGenerator)  BaseUnivariateRealOptimizer<FUNC>  optimizer  final  int  starts  RandomGenerator  generator  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	76	76	1	replace	  	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
81	[BUG]  [BUGGY]    final  int  totalEvaluations  =  Math.min(max,  min);  [CE]  possible  loss  of  precision  [CONTEXT]  public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {  [BUGGY]    final  int  totalEvaluations  =  Math.min(max,  min);  [BUGGY]  return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	    final  int  totalEvaluations  =  Math.min(max,  min);		non-compiled	[CE]  possible  loss  of  precision	12	None
82	[BUG]  [BUGGY]    final  int  totalEvaluations  =  Math.max(max,  min,  max);  [CE]  no  suitable  method  found  for  max(double,double,double)  [CONTEXT]  public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {  [BUGGY]    final  int  totalEvaluations  =  Math.max(max,  min,  max);  [BUGGY]  return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	    final  int  totalEvaluations  =  Math.max(max,  min,  max);		non-compiled	[CE]  no  suitable  method  found  for  max(double,double,double)	12	None
83	[BUG]  [BUGGY]    final  int  totalEvaluations  =  Math.max(max,  min);  [CE]  possible  loss  of  precision  [CONTEXT]  public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {  [BUGGY]    final  int  totalEvaluations  =  Math.max(max,  min);  [BUGGY]  return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	    final  int  totalEvaluations  =  Math.max(max,  min);		non-compiled	[CE]  possible  loss  of  precision	12	None
84	[BUG]  [BUGGY]    if(optima!=  null)  {  if(maxEvaluations  >  0)  {  return  optimize(f,  min,  max);  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {  [BUGGY]    if(optima!=  null)  {  if(maxEvaluations  >  0)  {  return  optimize(f,  min,  max);  }  [BUGGY]  return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	    if(optima!=  null)  {  if(maxEvaluations  >  0)  {  return  optimize(f,  min,  max);  }		non-compiled	[CE]  illegal  start  of  expression	12	None
85	[BUG]  [BUGGY]    if(optima!=  null)  {  if(maxEvaluations  >  0)  {  return  optimize(f,  min,  max,  0);  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  UnivariateRealPointValuePair  optimize(final  FUNC  f,  final  GoalType  goal,  final  double  min,  final  double  max)  throws  FunctionEvaluationException  {  [BUGGY]    if(optima!=  null)  {  if(maxEvaluations  >  0)  {  return  optimize(f,  min,  max,  0);  }  [BUGGY]  return  optimize(f,  goal,  min,  max,  0);  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  max  min  GoalType  goal  BaseUnivariateRealOptimizer  optimizer  int  maxEvaluations  starts  totalEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	146	146	1	replace	    if(optima!=  null)  {  if(maxEvaluations  >  0)  {  return  optimize(f,  min,  max,  0);  }		non-compiled	[CE]  illegal  start  of  expression	12	None
93	[BUG]  [BUGGY]  for(int  i  =  0;  i  <  minEvaluations;  ++i)  {  [CE]  cannot  find  symbol  minEvaluations  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]  for(int  i  =  0;  i  <  minEvaluations;  ++i)  {  [BUGGY]  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	for(int  i  =  0;  i  <  minEvaluations;  ++i)  {	for  (int  i  =  0;  i  <  starts;  ++i)  {  	non-compiled	[CE]  cannot  find  symbol  minEvaluations	17	None
94	[BUG]  [BUGGY]  for(int  i  =  0;  i  <  startValues;  ++i)  {  [CE]  cannot  find  symbol  startValues  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]  for(int  i  =  0;  i  <  startValues;  ++i)  {  [BUGGY]  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	for(int  i  =  0;  i  <  startValues;  ++i)  {	for  (int  i  =  0;  i  <  starts;  ++i)  {  	non-compiled	[CE]  cannot  find  symbol  startValues	17	None
95	[BUG]  [BUGGY]    [CE]  invalid  method  declaration;  return  type  required  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]    [BUGGY]  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	  	for  (int  i  =  0;  i  <  starts;  ++i)  {  	non-compiled	[CE]  invalid  method  declaration;  return  type  required	17	None
101	[BUG]  [BUGGY]    RandomGenerator  generator  =  getRawMultivariateRealPointValuePair();  [CE]  cannot  find  symbol  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]    RandomGenerator  generator  =  getRawMultivariateRealPointValuePair();  [BUGGY]  for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	    RandomGenerator  generator  =  getRawMultivariateRealPointValuePair();		non-compiled	[CE]  cannot  find  symbol	18	None
102	[BUG]  [BUGGY]    RandomGenerator  generator  =  getRawMultiValueGenerator();  [CE]  cannot  find  symbol  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]    RandomGenerator  generator  =  getRawMultiValueGenerator();  [BUGGY]  for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	    RandomGenerator  generator  =  getRawMultiValueGenerator();		non-compiled	[CE]  cannot  find  symbol	18	None
103	[BUG]  [BUGGY]    int  starts  =  randomGenerator.getStarts();  [CE]  cannot  find  symbol  randomGenerator  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]    int  starts  =  randomGenerator.getStarts();  [BUGGY]  for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	    int  starts  =  randomGenerator.getStarts();		non-compiled	[CE]  cannot  find  symbol  randomGenerator	18	None
104	[BUG]  [BUGGY]    int  starts  =  getStarts();  [CE]  cannot  find  symbol  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]    int  starts  =  getStarts();  [BUGGY]  for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	    int  starts  =  getStarts();		non-compiled	[CE]  cannot  find  symbol	18	None
105	[BUG]  [BUGGY]    RandomGenerator  generator  =  getRawMultivariateRealPointValuePair(optima);  [CE]  cannot  find  symbol  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  totalEvaluations  =  0;    [BUGGY]    RandomGenerator  generator  =  getRawMultivariateRealPointValuePair(optima);  [BUGGY]  for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  optima[i]  =  null;  }  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	158	158	1	replace	    RandomGenerator  generator  =  getRawMultivariateRealPointValuePair(optima);		non-compiled	[CE]  cannot  find  symbol	18	None
111	[BUG]  [BUGGY]  [FE]  AssertionError  testQuinticMin  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  [BUGGY]  totalEvaluations  =  1;  [BUGGY]    for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	155	155	1	add	totalEvaluations  =  1;	totalEvaluations  =  0;  	compilable	  [FE]  AssertionError  testQuinticMin	15	1
112	[BUG]  [BUGGY]  totalEvaluations  =  1;  [FE]  AssertionError  testQuinticMin  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  [BUGGY]  totalEvaluations  =  1;  [BUGGY]    for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	155	155	1	replace	totalEvaluations  =  1;	totalEvaluations  =  0;  	compilable	  [FE]  AssertionError  testQuinticMin	15	1
113	[BUG]  [BUGGY]  [FE]  AssertionError  testQuinticMin  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  [BUGGY]  totalEvaluations  =  2;  [BUGGY]    for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	155	155	1	add	totalEvaluations  =  2;	totalEvaluations  =  0;  	compilable	  [FE]  AssertionError  testQuinticMin	15	1
114	[BUG]  [BUGGY]  totalEvaluations  =  2;  [FE]  AssertionError  testQuinticMin  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  [BUGGY]  totalEvaluations  =  2;  [BUGGY]    for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	155	155	1	replace	totalEvaluations  =  2;	totalEvaluations  =  0;  	compilable	  [FE]  AssertionError  testQuinticMin	15	1
114	[BUG]  [BUGGY]  [FE]  AssertionError  testQuinticMin  [CONTEXT]  throws  FunctionEvaluationException  {  optima  =  new  UnivariateRealPointValuePair[starts];  [BUGGY]  totalEvaluations  =  4;  [BUGGY]    for  (int  i  =  0;  i  <  starts;  ++i)  {  try  {  final  double  bound1  =  (i  ==  0)  ?  min  :  min  +  generator.nextDouble()  *  (max  -  min);  final  double  bound2  =  (i  ==  0)  ?  max  :  min  +  generator.nextDouble()  *  (max  -  min);  optima[i]  =  optimizer.optimize(f,  goal,  FastMath.min(bound1,  bound2),  FastMath.max(bound1,  bound2));  }  catch  (FunctionEvaluationException  fee)  {  optima[i]  =  null;  }  catch  (ConvergenceException  ce)  {  [CLASS]  MultiStartUnivariateRealOptimizer  1  [METHOD]  optimize  [RETURN_TYPE]  UnivariateRealPointValuePair  final  FUNC  f  GoalType  goal  final  double  min  final  double  max  final  double  startValue  [VARIABLES]  UnivariateRealPointValuePair[]  optima  boolean  FUNC  f  double  bound1  bound2  max  min  startValue  ConvergenceException  ce  GoalType  goal  FunctionEvaluationException  fee  BaseUnivariateRealOptimizer  optimizer  int  i  maxEvaluations  starts  totalEvaluations  usedEvaluations  RandomGenerator  generator  	projects/Math62/src/main/java/org/apache/commons/math/optimization/univariate/MultiStartUnivariateRealOptimizer.java	0.7071067811865475	155	155	1	add	totalEvaluations  =  4;	totalEvaluations  =  0;  	compilable	  [FE]  AssertionError  testQuinticMin	15	1
