bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
63	[BUG]  [BUGGY]    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch0))  {  throw  new  IllegalArgumentException( " ");  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  [BUGGY]    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch0))  {  throw  new  IllegalArgumentException( " ");  }  [BUGGY]  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	93	93	1	replace	    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch0))  {  throw  new  IllegalArgumentException( " ");  }		non-compiled	[CE]  illegal  start  of  expression	8	None
64	[BUG]  [BUGGY]    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch1))  {  return  new  Locale(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  [BUGGY]    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch1))  {  return  new  Locale(str);  }  [BUGGY]  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	93	93	1	replace	    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch1))  {  return  new  Locale(str);  }		non-compiled	[CE]  illegal  start  of  expression	8	None
65	[BUG]  [BUGGY]    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch0))  {  return  new  Locale(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  [BUGGY]    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch0))  {  return  new  Locale(str);  }  [BUGGY]  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	93	93	1	replace	    if(len  >  0)  {  if(!Character.isUpperCase(ch0)||!Character.isUpperCase(ch0))  {  return  new  Locale(str);  }		non-compiled	[CE]  illegal  start  of  expression	8	None
73	[BUG]  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format: "  +  str,  ch0);  [CE]  no  suitable  constructor  found  for  IllegalArgumentException(String,char)  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format: "  +  str,  ch0);  [BUGGY]  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	throw  new  IllegalArgumentException( "Invalid  locale  format: "  +  str,  ch0);	throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  	non-compiled	[CE]  no  suitable  constructor  found  for  IllegalArgumentException(String,char)	1	None
74	[BUG]  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:  0  +  str);  [CE]  unclosed  string  literal  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:  0  +  str);  [BUGGY]  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	throw  new  IllegalArgumentException( "Invalid  locale  format:  0  +  str);	throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  	non-compiled	[CE]  unclosed  string  literal	1	None
83	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testLang865  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  [BUGGY]  if(len  <  2  &&  len  <=  str.length())  {  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	93	93	1	add	if(len  <  2  &&  len  <=  str.length())  {	if  (len  <  2)  {  	compilable	  [FE]  IllegalArgumentException  testLang865	7	1
84	[BUG]  [BUGGY]  if(len  <  2  &&  len  <=  str.length())  {  [FE]  IllegalArgumentException  testLang865  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  [BUGGY]  if(len  <  2  &&  len  <=  str.length())  {  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	93	93	1	replace	if(len  <  2  &&  len  <=  str.length())  {	if  (len  <  2)  {  	compilable	  [FE]  IllegalArgumentException  testLang865	7	1
91	[BUG]  [BUGGY]    if(len  <  1)  {  if(len  >  4)  {  return  new  Locale(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]    if(len  <  1)  {  if(len  >  4)  {  return  new  Locale(str);  }  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	    if(len  <  1)  {  if(len  >  4)  {  return  new  Locale(str);  }		non-compiled	[CE]  illegal  start  of  expression	2	None
92	[BUG]  [BUGGY]    if(len  <=  1)  {  if(len  >  4)  {  return  new  Locale(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]    if(len  <=  1)  {  if(len  >  4)  {  return  new  Locale(str);  }  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	    if(len  <=  1)  {  if(len  >  4)  {  return  new  Locale(str);  }		non-compiled	[CE]  illegal  start  of  expression	2	None
93	[BUG]  [BUGGY]    if(len  <  1)  {  if(len  >  3)  {  return  new  Locale(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]    if(len  <  1)  {  if(len  >  3)  {  return  new  Locale(str);  }  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	    if(len  <  1)  {  if(len  >  3)  {  return  new  Locale(str);  }		non-compiled	[CE]  illegal  start  of  expression	2	None
94	[BUG]  [BUGGY]    return  new  Locale(str);  [CE]  unreachable  statement  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]    return  new  Locale(str);  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	    return  new  Locale(str);		non-compiled	[CE]  unreachable  statement	2	None
95	[BUG]  [BUGGY]    if(len  <=  1)  {  if(len  >  3)  {  return  new  Locale(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  if  (str  ==  null)  {  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  [BUGGY]    if(len  <=  1)  {  if(len  >  3)  {  return  new  Locale(str);  }  [BUGGY]  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (len  ==  2)  {  return  new  Locale(str);  }  if  (len  <  5)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  if  (str.charAt(2)  !=  '_')  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.5773502691896258	99	99	1	replace	    if(len  <=  1)  {  if(len  >  3)  {  return  new  Locale(str);  }		non-compiled	[CE]  illegal  start  of  expression	2	None
101	[BUG]  [BUGGY]    cLanguagesByCountry  =  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();  [CE]  <identifier>  expected  [CONTEXT]    [BUGGY]    cLanguagesByCountry  =  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();  [BUGGY]  private  static  final  ConcurrentMap<String,  List<Locale>>  cLanguagesByCountry  =  new  ConcurrentHashMap<String,  List<Locale>>();  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	42	43	1	replace	    cLanguagesByCountry  =  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();		non-compiled	[CE]  <identifier>  expected	16	None
102	[BUG]  [BUGGY]    return  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();  [BUGGY]  private  static  final  ConcurrentMap<String,  List<Locale>>  cLanguagesByCountry  =  new  ConcurrentHashMap<String,  List<Locale>>();  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	42	43	1	replace	    return  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();		non-compiled	[CE]  illegal  start  of  type	16	None
104	[BUG]  [BUGGY]    cLanguagesByCountry  =  new  ConcurrentHashMap  <  String,  List  <  Locale  }  ();  [CE]  <identifier>  expected  [CONTEXT]    [BUGGY]    cLanguagesByCountry  =  new  ConcurrentHashMap  <  String,  List  <  Locale  }  ();  [BUGGY]  private  static  final  ConcurrentMap<String,  List<Locale>>  cLanguagesByCountry  =  new  ConcurrentHashMap<String,  List<Locale>>();  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	42	43	1	replace	    cLanguagesByCountry  =  new  ConcurrentHashMap  <  String,  List  <  Locale  }  ();		non-compiled	[CE]  <identifier>  expected	16	None
105	[BUG]  [BUGGY]    return  new  ConcurrentHashMap  <  String,  cLanguagesByCountry  >>  ();  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    return  new  ConcurrentHashMap  <  String,  cLanguagesByCountry  >>  ();  [BUGGY]  private  static  final  ConcurrentMap<String,  List<Locale>>  cLanguagesByCountry  =  new  ConcurrentHashMap<String,  List<Locale>>();  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	42	43	1	replace	    return  new  ConcurrentHashMap  <  String,  cLanguagesByCountry  >>  ();		non-compiled	[CE]  illegal  start  of  type	16	None
112	[BUG]  [BUGGY]  private  static  final  ConcurrentMap  <  String,  List  <  Locale  >>  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  }  ();  [CE]  >  expected  [CONTEXT]    [BUGGY]  private  static  final  ConcurrentMap  <  String,  List  <  Locale  >>  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  }  ();  [BUGGY]  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	46	47	1	replace	private  static  final  ConcurrentMap  <  String,  List  <  Locale  >>  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  }  ();	private  static  final  ConcurrentMap<String,  List<Locale>>  cCountriesByLanguage  =  new  ConcurrentHashMap<String,  List<Locale>>();  	non-compiled	[CE]  >  expected	17	None
113	[BUG]  [BUGGY]  private  static  final  ConcurrentMap  <  String,  List  <  Locale  >>  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  {  ();  [CE]  >  expected  [CONTEXT]    [BUGGY]  private  static  final  ConcurrentMap  <  String,  List  <  Locale  >>  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  {  ();  [BUGGY]  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	46	47	1	replace	private  static  final  ConcurrentMap  <  String,  List  <  Locale  >>  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  {  ();	private  static  final  ConcurrentMap<String,  List<Locale>>  cCountriesByLanguage  =  new  ConcurrentHashMap<String,  List<Locale>>();  	non-compiled	[CE]  >  expected	17	None
114	[BUG]  [BUGGY]  private  static  final  ConcurrentMap  <  String,  List  <  Locale  {  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();  [CE]  >  expected  [CONTEXT]    [BUGGY]  private  static  final  ConcurrentMap  <  String,  List  <  Locale  {  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();  [BUGGY]  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	46	47	1	replace	private  static  final  ConcurrentMap  <  String,  List  <  Locale  {  cCountriesByLanguage  =  new  ConcurrentHashMap  <  String,  List  <  Locale  >>  ();	private  static  final  ConcurrentMap<String,  List<Locale>>  cCountriesByLanguage  =  new  ConcurrentHashMap<String,  List<Locale>>();  	non-compiled	[CE]  >  expected	17	None
115	[BUG]  [BUGGY]    [CE]  cannot  find  symbol  cCountriesByLanguage  [CONTEXT]    [BUGGY]    [BUGGY]  new  ConcurrentHashMap<String,  List<Locale>>();  [CLASS]  LocaleUtils  SyncAvoid  [VARIABLES]  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.2773500981126146	46	47	1	replace	  	private  static  final  ConcurrentMap<String,  List<Locale>>  cCountriesByLanguage  =  new  ConcurrentHashMap<String,  List<Locale>>();  	non-compiled	[CE]  cannot  find  symbol  cCountriesByLanguage	17	None
122	[BUG]  [BUGGY]  if(str  ==  null  ||  toLocale(str.charAt(0)))  {  [CE]  method  toLocale  in  class  LocaleUtils  cannot  be  applied  to  given  types;  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  [BUGGY]  if(str  ==  null  ||  toLocale(str.charAt(0)))  {  [BUGGY]  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	89	89	1	replace	if(str  ==  null  ||  toLocale(str.charAt(0)))  {	if  (str  ==  null)  {  	non-compiled	[CE]  method  toLocale  in  class  LocaleUtils  cannot  be  applied  to  given  types;	3	None
123	[BUG]  [BUGGY]  if(str  ==  null  ||  toLocale(str.substring(0,  str.length()  -  1)))  {  [CE]  bad  operand  types  for  binary  operator  '||'  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  [BUGGY]  if(str  ==  null  ||  toLocale(str.substring(0,  str.length()  -  1)))  {  [BUGGY]  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	89	89	1	replace	if(str  ==  null  ||  toLocale(str.substring(0,  str.length()  -  1)))  {	if  (str  ==  null)  {  	non-compiled	[CE]  bad  operand  types  for  binary  operator  '||'	3	None
124	[BUG]  [BUGGY]  if(str  ==  null  ||  toLocale(str.toLowerCase()))  {  [CE]  bad  operand  types  for  binary  operator  '||'  [CONTEXT]  public  static  Locale  toLocale(final  String  str)  {  [BUGGY]  if(str  ==  null  ||  toLocale(str.toLowerCase()))  {  [BUGGY]  return  null;  }  final  int  len  =  str.length();  if  (len  <  2)  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  }  final  char  ch0  =  str.charAt(0);  final  char  ch1  =  str.charAt(1);  if  (!Character.isLowerCase(ch0)  ||  !Character.isLowerCase(ch1))  {  throw  new  IllegalArgumentException( "Invalid  locale  format:   "  +  str);  [CLASS]  LocaleUtils  SyncAvoid  [METHOD]  toLocale  [RETURN_TYPE]  Locale  String  str  [VARIABLES]  Set  AVAILABLE_LOCALE_SET  boolean  ConcurrentMap  cCountriesByLanguage  cLanguagesByCountry  char  ch0  ch1  ch3  ch4  List  AVAILABLE_LOCALE_LIST  String  str  int  len  	projects/Lang5/src/main/java/org/apache/commons/lang3/LocaleUtils.java	0.4472135954999579	89	89	1	replace	if(str  ==  null  ||  toLocale(str.toLowerCase()))  {	if  (str  ==  null)  {  	non-compiled	[CE]  bad  operand  types  for  binary  operator  '||'	3	None
