bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
this_action3	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]  double  delta  =  x2  -  x0;  [BUGGY]  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	add	double  delta  =  x2  -  x0;	double  delta  =  x1  -  x0;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	11	1
111	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  -  1;  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	add	double  oldDelta  =  delta  -  1;	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1
112	[BUG]  [BUGGY]  double  oldDelta  =  delta  -  1;  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  -  1;  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	replace	double  oldDelta  =  delta  -  1;	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1	replace
113	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  +  1;  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	add	double  oldDelta  =  delta  +  1;	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1
114	[BUG]  [BUGGY]  double  oldDelta  =  delta  +  1;  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  +  1;  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	replace	double  oldDelta  =  delta  +  1;	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1	replace
114	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  /  2.0;  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	add	double  oldDelta  =  delta  /  2.0;	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1
115	[BUG]  [BUGGY]  double  oldDelta  =  delta  /  2.0;  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  double  delta  =  x1  -  x0;  [BUGGY]  double  oldDelta  =  delta  /  2.0;  [BUGGY]    int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  y1  =  y2;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	176	176	1	replace	double  oldDelta  =  delta  /  2.0;	double  oldDelta  =  delta;  	compilable	  [FE]  IllegalArgumentException  testRootEndpoints	13	1	replace
121	[BUG]  [BUGGY]    int  maximalIterationCount  =  Math.max(x0,  x1);  [CE]  possible  loss  of  precision  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    int  maximalIterationCount  =  Math.max(x0,  x1);  [BUGGY]  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	replace	    int  maximalIterationCount  =  Math.max(x0,  x1);		non-compiled	[CE]  possible  loss  of  precision	12	None	add
122	[BUG]  [BUGGY]    int  maximalIterationCount  =  Math.max(x0,  y0);  [CE]  possible  loss  of  precision  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    int  maximalIterationCount  =  Math.max(x0,  y0);  [BUGGY]  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	replace	    int  maximalIterationCount  =  Math.max(x0,  y0);		non-compiled	[CE]  possible  loss  of  precision	12	None	add
123	[BUG]  [BUGGY]    int  maximalIterationCount  =  Math.min(x0,  y0);  [CE]  possible  loss  of  precision  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    int  maximalIterationCount  =  Math.min(x0,  y0);  [BUGGY]  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	replace	    int  maximalIterationCount  =  Math.min(x0,  y0);		non-compiled	[CE]  possible  loss  of  precision	12	None	add
124	[BUG]  [BUGGY]    int  maximalIterationCount  =  Math.min(x0,  x1);  [CE]  possible  loss  of  precision  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    int  maximalIterationCount  =  Math.min(x0,  x1);  [BUGGY]  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	replace	    int  maximalIterationCount  =  Math.min(x0,  x1);		non-compiled	[CE]  possible  loss  of  precision	12	None	add
125	[BUG]  [BUGGY]    double  x1  =  solve(x0,  y0);  [CE]  variable  x1  is  already  defined  in  method  solve(double,double,double,double,double,double)  [CONTEXT]  throws  MaxIterationsExceededException,  FunctionEvaluationException  {  [BUGGY]    double  x1  =  solve(x0,  y0);  [BUGGY]  double  delta  =  x1  -  x0;  double  oldDelta  =  delta;  int  i  =  0;  while  (i  <  maximalIterationCount)  {  if  (Math.abs(y2)  <  Math.abs(y1))  {  x0  =  x1;  x1  =  x2;  x2  =  x0;  y0  =  y1;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	175	175	1	replace	    double  x1  =  solve(x0,  y0);		non-compiled	[CE]  variable  x1  is  already  defined  in  method  solve(double,double,double,double,double,double)	12	None	add
131	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    setResult(x1,  i);  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	add	    setResult(x1,  i);		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1
132	[BUG]  [BUGGY]    setResult(x1,  i);  [FE]  IllegalArgumentException  testRootEndpoints  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    setResult(x1,  i);  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    setResult(x1,  i);		compilable	  [FE]  IllegalArgumentException  testRootEndpoints	6	1	add
134	[BUG]  [BUGGY]    if(y2  >  y1)  {  setResult(x1,  i);  if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [CE]  reached  end  of  file  while  parsing  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(y2  >  y1)  {  setResult(x1,  i);  if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    if(y2  >  y1)  {  setResult(x1,  i);  if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }		non-compiled	[CE]  reached  end  of  file  while  parsing	6	None	add
135	[BUG]  [BUGGY]    if(x2  ==  x1)  {  setResult(x1,  i);  if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [CE]  reached  end  of  file  while  parsing  [CONTEXT]  x2  =  x0;  y0  =  y1;  y1  =  y2;  y2  =  y0;  }  if  (Math.abs(y1)  <=  functionValueAccuracy)  {    setResult(x1,  i);  [BUGGY]    if(x2  ==  x1)  {  setResult(x1,  i);  if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }  [BUGGY]  return  result;  }  double  dx  =  (x2  -  x1);  double  tolerance  =  Math.max(relativeAccuracy  *  Math.abs(x1),  absoluteAccuracy);  if  (Math.abs(dx)  <=  tolerance)  {  setResult(x1,  i);  return  result;  }  if  ((Math.abs(oldDelta)  <  tolerance)  ||  (Math.abs(y0)  <=  Math.abs(y1)))  {  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  x0  double  y0  double  x1  double  y1  double  x2  double  y2  [VARIABLES]  boolean  long  serialVersionUID  double  delta  dx  oldDelta  p  p1  r1  r2  r3  tolerance  x0  x1  x2  y0  y1  y2  int  i  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5773502691896258	194	194	1	replace	    if(x2  ==  x1)  {  setResult(x1,  i);  if(Math.abs(y2)  <=  functionValueAccuracy)  {  setResult(x1,  i);  }		non-compiled	[CE]  reached  end  of  file  while  parsing	6	None	add
141	[BUG]  [BUGGY]    double  min  =  solve(min,  max);  [CE]  variable  min  is  already  defined  in  method  solve(double,double)  [CONTEXT]  if  (sign  >=  0)  {    throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {    [BUGGY]    double  min  =  solve(min,  max);  [BUGGY]  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	147	147	1	replace	    double  min  =  solve(min,  max);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(double,double)	8	None	add
143	[BUG]  [BUGGY]    double  min  =  solve(min,  yMin,  max);  [CE]  variable  min  is  already  defined  in  method  solve(double,double)  [CONTEXT]  if  (sign  >=  0)  {    throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {    [BUGGY]    double  min  =  solve(min,  yMin,  max);  [BUGGY]  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	147	147	1	replace	    double  min  =  solve(min,  yMin,  max);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(double,double)	8	None	add
144	[BUG]  [BUGGY]    double  min  =  solve(min,  endpoints,  max);  [CE]  variable  min  is  already  defined  in  method  solve(double,double)  [CONTEXT]  if  (sign  >=  0)  {    throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {    [BUGGY]    double  min  =  solve(min,  endpoints,  max);  [BUGGY]  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	147	147	1	replace	    double  min  =  solve(min,  endpoints,  max);		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(double,double)	8	None	add
145	[BUG]  [BUGGY]    double  min  =  getValues();  [CE]  variable  min  is  already  defined  in  method  solve(double,double)  [CONTEXT]  if  (sign  >=  0)  {    throw  new  IllegalArgumentException  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {    [BUGGY]    double  min  =  getValues();  [BUGGY]  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.5	147	147	1	replace	    double  min  =  getValues();		non-compiled	[CE]  variable  min  is  already  defined  in  method  solve(double,double)	8	None	add
151	[BUG]  [BUGGY]  [FE]  java.lang.IllegalArgumentException:  Initial  guess  is  not  in  search  interval.  Initial:  3.141592653589793  Endpoints:  [3.0  testRootEndpoints  [CONTEXT]  double  ret  =  Double.NaN;  double  yMin  =  f.value(min);  double  yMax  =  f.value(max);  double  sign  =  yMin  *  yMax;  if  (sign  >=  0)  {    [BUGGY]    ret  =  solve(min,  yMin,  max);  [BUGGY]  throw  new  IllegalArgumentException    ( "Function  values  at  endpoints  do  not  have  different  signs. "  +             "  Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  return  ret;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.7071067811865475	141	143	1	add	    ret  =  solve(min,  yMin,  max);		compilable	  [FE]  java.lang.IllegalArgumentException:  Initial  guess  is  not  in  search  interval.    Initial:  3.141592653589793    Endpoints:  [3.0  testRootEndpoints	2	1
152	[BUG]  [BUGGY]    ret  =  solve(min,  yMin,  max);  [FE]  java.lang.IllegalArgumentException:  Initial  guess  is  not  in  search  interval.  Initial:  3.141592653589793  Endpoints:  [3.0  testRootEndpoints  [CONTEXT]  double  ret  =  Double.NaN;  double  yMin  =  f.value(min);  double  yMax  =  f.value(max);  double  sign  =  yMin  *  yMax;  if  (sign  >=  0)  {    [BUGGY]    ret  =  solve(min,  yMin,  max);  [BUGGY]  throw  new  IllegalArgumentException    ( "Function  values  at  endpoints  do  not  have  different  signs. "  +             "  Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  return  ret;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.7071067811865475	141	143	1	replace	    ret  =  solve(min,  yMin,  max);		compilable	  [FE]  java.lang.IllegalArgumentException:  Initial  guess  is  not  in  search  interval.    Initial:  3.141592653589793    Endpoints:  [3.0  testRootEndpoints	2	1	add
152	[BUG]  [BUGGY]    ret  =  solve(min,  yMin,  max,  sign);  [CE]  no  suitable  method  found  for  solve(double,double,double,double)  [CONTEXT]  double  ret  =  Double.NaN;  double  yMin  =  f.value(min);  double  yMax  =  f.value(max);  double  sign  =  yMin  *  yMax;  if  (sign  >=  0)  {    [BUGGY]    ret  =  solve(min,  yMin,  max,  sign);  [BUGGY]  throw  new  IllegalArgumentException    ( "Function  values  at  endpoints  do  not  have  different  signs. "  +             "  Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  return  ret;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.7071067811865475	141	143	1	replace	    ret  =  solve(min,  yMin,  max,  sign);		non-compiled	[CE]  no  suitable  method  found  for  solve(double,double,double,double)	2	None	add
153	[BUG]  [BUGGY]    min  =  Math.min(min,  sign);  max  =  Math.max(max);  [CE]  no  suitable  method  found  for  max(double)  [CONTEXT]  double  ret  =  Double.NaN;  double  yMin  =  f.value(min);  double  yMax  =  f.value(max);  double  sign  =  yMin  *  yMax;  if  (sign  >=  0)  {    [BUGGY]    min  =  Math.min(min,  sign);  max  =  Math.max(max);  [BUGGY]  throw  new  IllegalArgumentException    ( "Function  values  at  endpoints  do  not  have  different  signs. "  +             "  Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  return  ret;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.7071067811865475	141	143	1	replace	    min  =  Math.min(min,  sign);  max  =  Math.max(max);		non-compiled	[CE]  no  suitable  method  found  for  max(double)	2	None	add
154	[BUG]  [BUGGY]  [FE]  java.lang.IllegalArgumentException:  Initial  guess  is  not  in  search  interval.  Initial:  1.7282216616616507E-17  Endpoints:  [3.0  testRootEndpoints  [CONTEXT]  double  ret  =  Double.NaN;  double  yMin  =  f.value(min);  double  yMax  =  f.value(max);  double  sign  =  yMin  *  yMax;  if  (sign  >=  0)  {    [BUGGY]    ret  =  solve(min,  yMax,  sign);  [BUGGY]  throw  new  IllegalArgumentException    ( "Function  values  at  endpoints  do  not  have  different  signs. "  +             "  Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +  ( "Function  values  at  endpoints  do  not  have  different  signs. "  +   "Endpoints:  [ "  +  min  +   ", "  +  max  +   "] "  +   "Values:  [ "  +  yMin  +   ", "  +  yMax  +   "] ");  }  else  {  ret  =  solve(min,  yMin,  max,  yMax,  min,  yMin);  }  return  ret;  [CLASS]  BrentSolver  [METHOD]  solve  [RETURN_TYPE]  double  double  min  double  max  [VARIABLES]  long  serialVersionUID  double  max  min  ret  sign  yMax  yMin  boolean  	projects/Math97/src/java/org/apache/commons/math/analysis/BrentSolver.java	0.7071067811865475	141	143	1	add	    ret  =  solve(min,  yMax,  sign);		compilable	  [FE]  java.lang.IllegalArgumentException:  Initial  guess  is  not  in  search  interval.    Initial:  1.7282216616616507E-17    Endpoints:  [3.0  testRootEndpoints	2	1
